日期,成交股數,成交金額,成交筆數,開盤價,最高價,最低價,收盤價,漲跌價差,收盤價MA5,收盤價MA10,收盤價MA20,收盤價MA60,收盤價MA120,收盤價MA240,成交股數MA5,成交股數MA10,成交股數MA20,成交股數MA60,成交股數MA120,成交股數MA240,成交金額MA5,成交金額MA10,成交金額MA20,成交金額MA60,成交金額MA120,成交金額MA240,成交股數.1,開盤價.1,最高價.1,最低價.1,收盤價.1,漲跌價差.1,燦坤/台灣50,1,2,3,4,5,6,7,8,9,10,11,12,當前資產部位
2003/11/20,5539000,254138080,687,46.19,46.19,45.6,45.6,-0.39,46.488,46.928,47.364,46.24866667,,,6165400,4639400,6150850,5429783.333,,,285761454,216585207,292450651,252081883.7,,,5539000,46.19,46.19,45.6,45.6,-0.39,,0,0,0,0,0,0,0,0,0,0,1,0,0
2003/11/21,3884000,175905120,566,45.3,45.6,45.1,45.57,-0.03,46.092,46.707,47.295,46.28116667,,,6386000,4458000,6001750,5388650,,,294569048,207128888,285102102.5,250391477.5,,,3884000,45.3,45.6,45.1,45.57,-0.03,,0,0,0,0,0,0,0,0,0,0,1,0,0
2003/11/24,1107000,50425640,240,45.57,45.6,45.3,45.58,0.01,45.868,46.514,47.224,46.31483333,,,5599200,4420500,5970700,5327866.667,,,257394166,205114028,283562330.5,247769201.3,,,1107000,45.57,45.6,45.3,45.58,0.01,,0,0,0,0,0,0,0,0,0,0,1,0,0
2003/11/25,3287000,151501570,417,46.02,46.26,45.89,45.95,0.37,45.738,46.391,47.129,46.332,,,4897400,4453000,5821800,5254883.333,,,224411466,206299320,276224178.5,244646300.3,,,3287000,46.02,46.26,45.89,45.95,0.37,,0,0,0,0,0,0,0,0,0,0,1,0,0
2003/11/26,1970000,90646690,234,46.19,46.19,45.93,46,0.05,45.74,46.289,47.029,46.34616667,,,3157400,4371100,5244800,5183000,,,144523420,202215520,248011409,241432082.5,,,1970000,46.19,46.19,45.93,46,0.05,,0,0,0,0,0,0,0,0,0,0,1,0,0
2003/11/27,2694000,122740090,431,46,46,45.46,45.48,-0.52,45.716,46.102,46.895,46.3455,,,2588400,4376900,5123150,5191850,,,118243822,202002638,241751971,241849233.2,,,2694000,46,46,45.46,45.48,-0.52,,0,0,0,0,0,0,0,0,0,0,1,0,0
2003/11/28,4656000,212429650,496,46.1,46.1,45,45,-0.48,45.602,45.847,46.745,46.3455,,,2742800,4564400,4172550,5197433.333,,,125548728,210058888,195368657.5,242118733.2,,,4656000,46.1,46.1,45,45,-0.48,,0,0,0,0,0,0,0,0,0,0,1,0,0
2003/12/1,6751000,308351050,466,45,46.2,44.95,46.2,1.2,45.726,45.797,46.655,46.37366667,,,3871600,4735400,4349350,5258666.667,,,177133810,217263988,203082773.5,244959828.8,,,6751000,45,46.2,44.95,46.2,1.2,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/2,2635000,121585880,346,46.26,46.27,46,46.15,-0.05,45.766,45.752,46.5625,46.39233333,,,3741200,4319300,4164550,5237683.333,,,171150672,197781069,193850727.5,244066898.2,,,2635000,46.26,46.27,46,46.15,-0.05,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/3,3213000,148308400,273,46.15,46.25,46.01,46.07,-0.08,45.78,45.76,46.444,46.39433333,,,3989800,3573600,4075700,5204016.667,,,182683014,163603217,189227685,242581437,,,3213000,46.15,46.25,46.01,46.07,-0.08,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/4,3404000,156830210,243,46.07,46.2,45.85,46.2,0.13,45.924,45.82,46.374,46.40266667,,,4131800,3360100,3999750,5129450,,,189501038,153872430,185228818.5,239124348.7,,,3404000,46.07,46.2,45.85,46.2,0.13,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/5,5251000,242927680,305,46.4,46.42,46.19,46.27,0.07,46.178,45.89,46.2985,46.42216667,,,4250800,3496800,3977400,5135250,,,195600644,160574686,183851787,239489499.8,,,5251000,46.4,46.42,46.19,46.27,0.07,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/8,4842000,221490890,397,45.78,46.3,45.61,46.3,0.03,46.198,45.962,46.238,46.436,,,3869000,3870300,4145400,5170450,,,178228612,177681211,191397619.5,241126502,,,4842000,45.78,46.3,45.61,46.3,0.03,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/9,2503000,115015140,374,46,46.09,45.8,46,-0.3,46.168,45.967,46.179,46.45266667,,,3842600,3791900,4122450,5163066.667,,,176914464,174032568,190165944,240831700.3,,,2503000,46,46.09,45.8,46,-0.3,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/10,5414000,246982790,473,46,46,45.42,45.74,-0.26,46.102,45.941,46.115,46.4575,,,4282800,4136300,4253700,5215516.667,,,196649342,189666178,195940849,243238307.5,,,5414000,46,46,45.42,45.74,-0.26,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/11,1478000,67663080,215,45.74,45.88,45.7,45.8,0.06,46.022,45.973,46.0375,46.45766667,,,3897600,4014700,4195800,5147700,,,178815916,184158477,193080557.5,240129249.8,,,1478000,45.74,45.88,45.7,45.8,0.06,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/12,1462000,67641050,321,46.79,46.79,46,46.1,0.3,45.988,46.083,45.965,46.46466667,,,3139800,3695300,4129850,5147666.667,,,143758590,169679617,189869252.5,240143733.3,,,1462000,46.79,46.79,46,46.1,0.3,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/15,2266000,104826050,273,46.1,46.45,46.1,46.45,0.35,46.018,46.108,45.9525,46.4755,,,2624600,3246800,3991100,5070216.667,,,120425622,149327117,183295552.5,236608384.2,,,2266000,46.1,46.45,46.1,46.45,0.35,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/16,7865000,363356050,273,46.29,46.29,46.1,46.18,-0.27,46.054,46.111,45.9315,46.49516667,44.353,,3697000,3769800,4044550,5102633.333,6139783.333,,170093804,173504134,185642601.5,238200218,268007071.3,,7865000,46.29,46.29,46.1,46.18,-0.27,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/17,11143000,508106360,1039,46.2,46.25,44.9,45.3,-0.88,45.966,46.034,45.897,46.5035,44.4215,,4842800,4562800,4068200,5173566.667,6149891.667,,222318518,209483930,186543573.5,241524131.2,269175584.6,,11143000,46.2,46.25,44.9,45.3,-0.88,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/18,5103000,231149140,458,45.4,45.4,45.2,45.4,0.1,45.886,45.954,45.887,46.51266667,44.48275,,5567800,4732700,4046400,5198200,6073333.333,,255015730,216915823,185394126.5,242666461.2,266634507.8,,5103000,45.4,45.4,45.2,45.4,0.1,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/19,5240000,237357230,380,45.59,45.6,45.12,45.15,-0.25,45.696,45.842,45.866,46.51766667,44.53658333,,6323400,4731600,4114200,5178633.333,5981733.333,,288958966,216358778,188466732,241841294.3,263398844.1,,5240000,45.59,45.6,45.12,45.15,-0.25,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/22,3920000,179078200,385,45.15,45.8,45.15,45.78,0.63,45.562,45.79,45.876,46.53316667,44.59308333,,6654200,4639400,4254850,5193950,5874075,,303809396,212117509,194899360,242583447.2,259381019.5,,3920000,45.15,45.8,45.15,45.78,0.63,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/23,1645000,75240470,185,45.78,45.81,45.6,45.8,0.02,45.486,45.77,45.8685,46.55133333,44.64758333,,5410200,4553600,4172750,5202566.667,5783691.667,,246186280,208140042,191086305,242997021.7,255943408.4,,1645000,45.78,45.81,45.6,45.8,0.02,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/24,1029000,47321680,244,45.8,46.15,45.7,45.9,0.1,45.606,45.786,45.8635,46.57133333,44.68841667,,3387400,4115100,4125700,5139766.667,5630091.667,,154029344,188173931,188920054.5,240211500,249796356.3,,1029000,45.8,46.15,45.7,45.9,0.1,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/25,783000,35973190,161,45.99,46.11,45.81,45.81,-0.09,45.688,45.787,45.88,46.59883333,44.72691667,,2523400,4045600,4030150,5083900,5520408.333,,114994154,185004942,184581709.5,237755104.7,245299579.1,,783000,45.99,46.11,45.81,45.81,-0.09,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/26,1869000,85563630,230,45.9,46.1,45.7,45.75,-0.06,45.808,45.752,45.9175,46.6105,44.76466667,,1849200,4086300,3890800,5003916.667,5462241.667,,84635434,186797200,178238408.5,234193642.3,242981248.8,,1869000,45.9,46.1,45.7,45.75,-0.06,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/29,3893000,177218790,304,45.75,45.82,45.3,45.42,-0.33,45.736,45.649,45.8785,46.61233333,44.80941667,,1843800,4249000,3747900,4987216.667,5422991.667,,84263552,194036474,171681795.5,233455631.5,241554884.7,,3893000,45.75,45.82,45.3,45.42,-0.33,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/30,4803000,219887070,364,45.79,45.9,45.45,45.9,0.48,45.756,45.621,45.866,46.6065,44.85933333,,2475400,3942800,3856300,4919066.667,5404525,,113192872,179689576,176596855,230306171.7,241075465.3,,4803000,45.79,45.9,45.45,45.9,0.48,,0,0,0,0,0,0,0,0,0,0,0,1,0
2003/12/31,3519000,161693680,353,46,46.08,45.9,45.92,0.02,45.76,45.683,45.8585,46.6005,44.90316667,,2973400,3180400,3871600,4845433.333,5344091.667,,136067272,145048308,177266119,226874641.2,238782679.8,,3519000,46,46.08,45.9,45.92,0.02,,0,0,0,0,0,0,0,0,0,0,0,1,0
2004/1/2,16325000,762618140,1225,46.14,47.3,45.92,47.3,1.38,46.058,45.873,45.9135,46.62216667,44.96241667,,6081800,4302600,4517650,5087350,5401533.333,,281396262,198195208,207555515.5,238194922.8,241943280.7,,16325000,46.14,47.3,45.92,47.3,1.38,,1,0,0,0,0,0,0,0,0,0,0,0,0
2004/1/5,10376000,494647630,1131,47.3,47.84,47.3,47.8,0.5,46.468,46.138,45.99,46.64983333,45.02033333,,7783200,4816200,4773900,5161716.667,5431350,,363213062,223924248,220141513,241896967.5,243757896.8,,10376000,47.3,47.84,47.3,47.8,0.5,,1,0,0,0,0,0,0,0,0,0,0,0,0
2004/1/6,7741000,370554660,657,48,48.1,47.7,47.8,0,46.944,46.34,46.065,46.66,45.087,,8552800,5198300,4918850,5146450,5413158.333,,401880236,243071894,227594701.5,241308654.8,243520726.7,,7741000,48,48.1,47.7,47.8,0,,1,0,0,0,0,0,0,0,0,0,0,0,0
2004/1/7,6398000,307702800,829,47.95,48.44,47.8,47.8,0,47.324,46.54,46.155,46.67316667,45.15266667,,8871800,5673600,5113600,5142366.667,5406308.333,,419443382,266318127,237229084.5,241196342.3,243692599.4,,6398000,47.95,48.44,47.8,47.8,0,,1,0,0,0,0,0,0,0,0,0,0,0,0
2004/1/8,3477000,166880800,663,47.9,48.18,47.8,48.08,0.28,47.756,46.758,46.272,46.69033333,45.225,,8863400,5918400,5016750,5109666.667,5379325,,420480806,278274039,233223985,239715652.8,242856986.7,,3477000,47.9,48.18,47.8,48.08,0.28,,1,0,0,0,0,0,0,0,0,0,0,0,0
2004/1/9,7688000,372834230,840,48.4,48.74,48.38,48.41,0.33,47.978,47.018,46.4025,46.70216667,45.29525,,7136000,6608900,5327250,5059333.333,5366983.333,,342524024,311960143,248482542.5,237453439,242934847,,7688000,48.4,48.74,48.38,48.41,0.33,,1,0,0,0,0,0,0,0,0,0,0,0,0
2004/1/12,6977000,338062480,519,48.41,48.59,48.3,48.53,0.12,48.124,47.296,46.524,46.7145,45.36591667,,6456200,7119700,5603000,5098200,5357225,,311206994,337210028,262003614,239390831.3,243015598.5,,6977000,48.41,48.59,48.3,48.53,0.12,,1,0,0,0,0,0,0,0,0,0,0,0,0
2004/1/13,5508000,267291720,511,48.7,48.7,48.21,48.48,-0.05,48.26,47.602,46.6255,46.7225,45.42633333,,6009600,7281200,5765100,5139316.667,5311591.667,,290554406,346217321,270126897.5,241415563.3,241508117.6,,5508000,48.7,48.7,48.21,48.48,-0.05,,1,0,0,0,0,0,0,0,0,0,0,0,0
2004/1/14,7776000,380269200,758,48.3,49.11,48.23,48.95,0.47,48.49,47.907,46.764,46.74166667,45.49066667,,6285200,7578500,5760650,5203516.667,5306116.667,,305067686,362255534,270972555,244618064.8,241789599.8,,7776000,48.3,49.11,48.23,48.95,0.47,,1,0,0,0,0,0,0,0,0,0,0,0,0
2004/1/15,3971000,194096980,455,49,49,48.72,48.94,-0.01,48.662,48.209,46.946,46.76066667,45.552,,6384000,7623700,5402050,5229433.333,5282216.667,,310510922,365495864,255272086,245933909.3,241028524.3,,3971000,49,49,48.72,48.94,-0.01,,1,0,0,0,0,0,0,0,0,0,0,0,0
2004/1/16,5598000,274259950,594,49,49.19,48.8,48.9,-0.04,48.76,48.369,47.121,46.79066667,45.61766667,,5966000,6551000,5426800,5208016.667,5281533.333,,290796066,316660045,257427626.5,245090801.3,241372265.7,,5598000,49,49.19,48.8,48.9,-0.04,,1,0,0,0,0,0,0,0,0,0,0,0,0
2004/1/27,6713000,330976320,756,49.5,49.51,49.1,49.11,0.21,48.876,48.5,47.319,46.82666667,45.68858333,,5913200,6184700,5500450,5205466.667,5259975,,289378834,300292914,262108581,245225805.2,240972696.6,,6713000,49.5,49.51,49.1,49.11,0.21,,1,0,0,0,0,0,0,0,0,0,0,0,0
2004/1/28,16573000,812564630,810,49.1,49.2,48.91,49.03,-0.08,48.986,48.623,47.4815,46.8605,45.75658333,,8126200,7067900,6133100,5452883.333,5355416.667,,398433416,344493911,293782902.5,257414864.3,246008786.2,,16573000,49.1,49.2,48.91,49.03,-0.08,,1,0,0,0,0,0,0,0,0,0,0,0,0
2004/1/29,11158000,542216080,739,48.9,48.9,48.46,48.6,-0.43,48.916,48.703,47.6215,46.873,45.81491667,,8802600,7543900,6608750,5534433.333,5417541.667,,430822792,367945239,317131683,261480722.2,249249417.6,,11158000,48.9,48.9,48.46,48.6,-0.43,,1,0,0,0,0,0,0,0,0,0,0,0,0
2004/1/30,4238000,205878500,373,48.6,48.62,48.5,48.52,-0.08,48.832,48.747,47.7525,46.88166667,45.87425,,8856000,7620000,6769200,5379900,5421958.333,,433179096,371845009,325059524,253996995.8,249685942.2,,4238000,48.6,48.62,48.5,48.52,-0.08,,1,0,0,0,0,0,0,0,0,0,0,0,0
2004/2/2,5168000,249750440,476,48.53,48.56,48.01,48.3,-0.22,48.712,48.736,47.877,46.884,45.93925,,8770000,7368000,6988450,5380583.333,5423950,,428277194,359536630,335748386.5,254027355.7,250092348.9,,5168000,48.53,48.56,48.01,48.3,-0.22,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/3,7358000,349312380,827,47.99,47.99,47.32,47.66,-0.64,48.422,48.649,47.9725,46.87833333,46.00116667,,8899000,7406100,7262900,5108750,5446550,,431944406,360661620,348935824,240847630,251447631.7,,7358000,47.99,47.99,47.32,47.66,-0.64,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/4,4757000,225761190,371,47.5,47.59,47.35,47.45,-0.21,48.106,48.546,48.074,46.86916667,46.05741667,,6535800,7331000,7306100,5134450,5439741.667,,314583718,356508567,351362944,242042504.3,251459102.2,,4757000,47.5,47.59,47.35,47.45,-0.21,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/5,3139000,149120540,494,47.3,47.68,47.2,47.45,0,47.876,48.396,48.1515,46.86,46.118,,4932000,6867300,7222900,5081250,5432491.667,,235964610,333393701,347824617.5,239424066.7,251348105.1,,3139000,47.3,47.68,47.2,47.45,0,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/6,5801000,277395120,521,47.5,47.98,47.5,47.91,0.46,47.754,48.293,48.251,46.85116667,46.18308333,,5244600,7050300,7337000,5094766.667,5459008.333,,250267934,341723515,353609689.5,240034497.8,252788243.6,,5801000,47.5,47.98,47.5,47.91,0.46,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/9,4237000,205081810,575,48,48.6,48,48.5,0.59,47.794,48.253,48.311,46.86616667,46.24933333,,5058400,6914200,6732600,5083333.333,5458858.333,,241334208,334805701,325732873,239505735.7,253060569.3,,4237000,48,48.6,48,48.5,0.59,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/10,7665000,371421620,542,48.7,48.7,48.25,48.54,0.04,47.97,48.196,48.348,46.87883333,46.30008333,,5119800,7009400,6597050,5116116.667,5418966.667,,245756056,338850231,319571572.5,241188290.8,251809547.5,,7665000,48.7,48.7,48.25,48.54,0.04,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/11,5264000,254721750,686,48.5,48.5,48.26,48.37,-0.17,48.154,48.13,48.3765,46.89316667,46.35066667,,5221200,5878500,6473200,5179150,5367091.667,,251548168,283065943,313779927,244257416,249877280.1,,5264000,48.5,48.5,48.26,48.37,-0.17,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/12,8114000,396693580,849,48.5,49.26,48.4,48.59,0.22,48.382,48.129,48.416,46.91666667,46.39958333,,6216200,5574100,6559000,5265016.667,5362166.667,,301062776,268513693,318229466,248541498.2,250064378.5,,8114000,48.5,49.26,48.4,48.59,0.22,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/13,6138000,301275790,664,48.61,49.47,48.6,49.46,0.87,48.692,48.223,48.485,46.95733333,46.45508333,,6283600,5764100,6692050,5320833.333,5377525,,305838910,278053422,324949215.5,251371349.8,251045200,,6138000,48.61,49.47,48.6,49.46,0.87,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/16,4154000,204417200,436,49.46,49.46,49.04,49.2,-0.26,48.832,48.313,48.5245,46.98816667,46.50675,,6267000,5662700,6515350,5346133.333,5359758.333,,305705988,273520098,316528364,252697154.7,250483579,,4154000,49.46,49.46,49.04,49.2,-0.26,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/17,4645000,228974460,336,49.21,49.5,49.16,49.5,0.3,49.024,48.497,48.573,47.02066667,46.55933333,,5663000,5391400,6398750,5377200,5363458.333,,277216556,261486306,311073963,254315609.8,250882756.3,,4645000,49.21,49.5,49.16,49.5,0.3,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/18,4018000,198896410,450,49.55,49.7,49.32,49.53,0.03,49.256,48.705,48.6255,47.06783333,46.60541667,,5413800,5317500,6324250,5360150,5367625,,266051488,258799828,307654197.5,253692215.8,251265633.4,,4018000,49.55,49.7,49.32,49.53,0.03,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/19,6123000,305214950,544,49.57,50.1,49.57,50,0.47,49.538,48.96,48.678,47.1245,46.65508333,,5015600,5615900,6241600,5348933.333,5366625,,247755762,274409269,303901485,253505547.2,251508209.1,,6123000,49.57,50.1,49.57,50,0.47,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/20,1270000,63411080,345,50,50.05,49.7,50,0,49.646,49.169,48.731,47.19133333,46.70216667,,4042000,5162800,6106550,5192266.667,5336066.667,,200182820,253010865,297367190,246394283.2,250222997.9,,1270000,50,50.05,49.7,50,0,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/23,2001000,99310800,264,49.95,50,49.5,49.56,-0.44,49.718,49.275,48.764,47.25733333,46.753,,3611400,4939200,5926700,5133300,5281541.667,,179161540,242433764,288619732.5,243813828.5,247947856.1,,2001000,49.95,50,49.5,49.56,-0.44,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/24,3957000,195271180,296,49.2,49.62,49.16,49.45,-0.11,49.708,49.366,48.781,47.322,46.80158333,,3473800,4568400,5788900,5134516.667,5261583.333,,172420884,224818720,281834475.5,244136596.2,247264036.8,,3957000,49.2,49.62,49.16,49.45,-0.11,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/25,3115000,154273720,356,49.4,49.62,49.36,49.6,0.15,49.722,49.489,48.8095,47.389,46.85191667,,3293200,4353500,5116000,5167983.333,5247925,,163496346,214773917,248919930,245867397.5,246818299.4,,3115000,49.4,49.62,49.36,49.6,0.15,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/26,6234000,311464670,387,49.75,50.05,49.7,49.8,0.2,49.682,49.61,48.8695,47.45316667,46.89258333,,3315400,4165500,4869800,5217100,5235991.667,,164746290,206251026,237382359.5,248533449.2,246589874.8,,6234000,49.75,50.05,49.7,49.8,0.2,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/2/27,9139000,460315100,478,50,50.6,50,50.55,0.75,49.792,49.719,48.971,47.529,46.93758333,,4889200,4465600,5114850,5336583.333,5259791.667,,244127094,222154957,250104189.5,254694589.3,248063335.9,,9139000,50,50.6,50,50.55,0.75,,0,1,0,0,0,0,0,0,0,0,0,0,0
2004/3/1,7495000,386117500,528,50.8,52,50.8,51.95,1.4,50.27,49.994,49.1535,47.63683333,46.99116667,,5988000,4799700,5231200,5416600,5304225,,301488434,240324987,256922542.5,259084212.8,250466723,,7495000,50.8,52,50.8,51.95,1.4,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/2,13953000,733167500,706,52.1,52.9,52.1,52.8,0.85,50.94,50.324,49.4105,47.76683333,47.05616667,,7987200,5730500,5560950,5571550,5384491.667,,409067698,290744291,276115298.5,267763177,254940955.1,,13953000,52.1,52.9,52.1,52.8,0.85,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/3,19671000,1037574000,729,52.8,52.95,52.5,52.7,-0.1,51.56,50.641,49.673,47.87516667,47.12441667,,11298400,7295800,6306650,5786883.333,5522775,,585727754,374612050,316705939,279916892.8,262438360.8,,19671000,52.8,52.95,52.5,52.7,-0.1,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/4,16061000,852025900,681,53,53.15,52.55,53.15,0.45,52.23,50.956,49.958,47.99183333,47.19208333,,13263800,8289600,6952750,6010650,5624166.667,,693840000,429293145,351851207,292090893.2,268078895.7,,16061000,53,53.15,52.55,53.15,0.45,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/5,22078000,1176644200,809,53.5,53.7,52.5,52.5,-0.65,52.62,51.206,50.1875,48.099,47.24666667,,15851600,10370400,7766600,6325066.667,5764541.667,,837105820,540616457,396813661,309229823.2,275905630.1,,22078000,53.5,53.7,52.5,52.5,-0.65,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/8,3510000,183267550,475,52.6,52.9,51.75,51.85,-0.65,52.6,51.435,50.355,48.19316667,47.29791667,,15054600,10521300,7730250,6326833.333,5728141.667,,796535830,549012132,395722948,309670445.5,274397397.1,,3510000,52.6,52.9,51.75,51.85,-0.65,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/9,6131000,317388050,444,51.6,52,51.45,52,0.15,52.44,51.69,50.528,48.28866667,47.35541667,,13490200,10738700,7653550,6341500,5738375,,713379940,561223819,393021269.5,310911451.7,275200475.8,,6131000,51.6,52,51.45,52,0.15,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/10,10911000,562806350,635,51.95,52.1,51.2,51.35,-0.65,52.17,51.865,50.677,48.37283333,47.40441667,,11738200,11518300,7935900,6442650,5806550,,618426410,602077082,408425499.5,316600042.7,278863272.3,,10911000,51.95,52.1,51.2,51.35,-0.65,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/11,19280000,984190450,681,50.95,51.45,50.75,51.4,0.05,51.82,52.025,50.8175,48.46283333,47.45775,,12382000,12822900,8494200,6722266.667,5942666.667,,644859320,669349660,437800343,331086297.8,285958999.1,,19280000,50.95,51.45,50.75,51.4,0.05,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/12,17917000,905092700,1205,50.8,50.8,50.3,50.45,-0.95,51.41,52.015,50.867,48.54133333,47.49941667,,11549800,13700700,9083150,6930650,6073083.333,,590549020,713827420,467991188.5,342054796.3,292646551.9,,17917000,50.8,50.8,50.3,50.45,-0.95,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/15,15682000,784692260,801,51,51,49.65,49.65,-0.8,50.97,51.785,50.8895,48.6055,47.53158333,,13984200,14519400,9659550,7167383.333,6157541.667,,710833962,753684896,497004941.5,354005282.7,297067266.3,,15682000,51,51,49.65,49.65,-0.8,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/16,18336000,899020560,1265,49.32,49.38,48.8,49,-0.65,50.37,51.405,50.8645,48.65383333,47.55925,,16425200,14957700,10344100,7448616.667,6298141.667,,827160464,770270202,530507246.5,367861607.8,304002670.6,,18336000,49.32,49.38,48.8,49,-0.65,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/17,4684000,231030210,587,49.7,49.7,49,49.08,0.08,49.916,51.043,50.842,48.69766667,47.58658333,,15179800,13459000,10377400,7488916.667,6279566.667,,760805236,689615823,532113936.5,369965010.5,303286697.3,,4684000,49.7,49.7,49,49.08,0.08,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/18,9242000,462175580,949,49.7,50.8,49.5,50.7,1.62,49.776,50.798,50.877,48.773,47.63408333,,13172200,12777100,10533350,7511866.667,6307250,,656402262,650630791,539961968,371612002.7,304906110.3,,9242000,49.7,50.8,49.5,50.7,1.62,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/19,6632000,336354500,800,50.7,51.1,50.4,51,0.3,49.886,50.648,50.927,48.868,47.68575,,10915200,11232500,10801450,7436683.333,6305125,,542654622,566601821,553609139,368749471.7,305136801.4,,6632000,50.7,51.1,50.4,51,0.3,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/22,4226000,200439180,519,47.43,47.43,47.43,47.43,-3.57,49.442,50.206,50.8205,48.90183333,47.70725,,8624000,11304100,10912700,7422066.667,6310133.333,,425804006,568318984,558665558,368237639,305452050.1,,4226000,47.43,47.43,47.43,47.43,-3.57,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/23,25916000,1181326220,2514,44.5,47.17,44.5,46.4,-1.03,48.922,49.646,50.668,48.92266667,47.72016667,,10140000,13282600,12010650,7766666.667,6472650,,482265138,654712801,607968310,383970455.5,312905874.9,,25916000,44.5,47.17,44.5,46.4,-1.03,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/24,10120000,474360000,1525,47.3,47.3,46.45,46.95,0.55,48.496,49.206,50.5355,48.94216667,47.73766667,,11227200,13203500,12360900,7870000,6531975,,530931096,645868166,623972624,388891818.8,315737633,,10120000,47.3,47.3,46.45,46.95,0.55,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/25,5991000,281683230,811,46.95,47.25,46.75,46.8,-0.15,47.716,48.746,50.3855,48.95883333,47.75508333,,10577000,11874600,12348750,7942433.333,6572500,,494832626,575617444,622483552,392332531.5,317664776.6,,5991000,46.95,47.25,46.75,46.8,-0.15,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/26,7696000,361198110,740,47.24,47.3,46.7,46.79,-0.01,46.874,48.38,50.1975,48.97366667,47.7725,,10789800,10852500,12276600,8053550,6596658.333,,499801348,521227985,617527702.5,397563805.3,318887652.7,,7696000,47.24,47.3,46.7,46.79,-0.01,,0,0,1,0,0,0,0,0,0,0,0,0,0
2004/3/29,4404000,214912170,952,48.7,49.1,48.28,49.1,2.31,47.208,48.325,50.055,49.0285,47.81366667,,10825400,9724700,12122050,8113900,6598900,,502695946,464249976,608967436,400546121.7,319150613.2,,4404000,48.7,49.1,48.28,49.1,2.31,,0,0,1,0,0,0,0,0,0,0,0,0,0
